Sno,Htno,Subcode,Subname,Internals,Grade,Credits
4680,24JD5A0408,R2321041,PROBABILITY THEORY AND STOCHASTIC PROCES,20,F,0
4681,24JD5A0408,R2321042,SIGNALS AND SYSTEMS,17,F,0
4682,24JD5A0410,R2321044,SWITCHING THEORY AND LOGIC DESIGN,18,E,3
4683,24JD5A0412,R2321041,PROBABILITY THEORY AND STOCHASTIC PROCES,18,F,0
4684,24JD5A0413,R2321041,PROBABILITY THEORY AND STOCHASTIC PROCES,20,F,0
4685,24JD5A0414,R2321041,PROBABILITY THEORY AND STOCHASTIC PROCES,17,B,3
4686,24JD5A0419,R2321041,PROBABILITY THEORY AND STOCHASTIC PROCES,21,F,0
4687,24JD5A0424,R2321012,UNIVERSAL HUMAN VALUES-UNDERSTANDING HAR,22,ABSENT,0
4688,24JD5A0424,R2321041,PROBABILITY THEORY AND STOCHASTIC PROCES,21,ABSENT,0
4689,24JD5A0424,R2321042,SIGNALS AND SYSTEMS,17,ABSENT,0
4690,24JD5A0424,R2321043,ELECTRONIC DEVICES AND CIRCUITS,16,ABSENT,0
4691,24JD5A0424,R2321044,SWITCHING THEORY AND LOGIC DESIGN,19,ABSENT,0
4692,24JD5A0426,R2321041,PROBABILITY THEORY AND STOCHASTIC PROCES,23,F,0
4693,24JD5A0428,R2321041,PROBABILITY THEORY AND STOCHASTIC PROCES,20,D,3
4694,24JD5A0431,R2321041,PROBABILITY THEORY AND STOCHASTIC PROCES,20,F,0
4695,24JD5A0432,R2321041,PROBABILITY THEORY AND STOCHASTIC PROCES,20,E,3
4696,24JD5A0435,R2321041,PROBABILITY THEORY AND STOCHASTIC PROCES,24,F,0
4697,24JD5A0501,R2321053,ADVANCED DATA STRUCTURES & ALGORITHMS AN,22,D,3
4698,25JD5A0201,R2321012,UNIVERSAL HUMAN VALUES-UNDERSTANDING HAR,20,E,3
4699,25JD5A0201,R2321019,ENVIRONMENTAL SCIENCE(NON CREDITS SUBJEC,29,COMPLE,0
4700,25JD5A0201,R2321021,COMPLEX VARIABLES &NUMERICAL METHODS,20,E,3
4701,25JD5A0201,R2321022,ELECTRO MAGNETIC FIELD THEORY,20,D,3
4702,25JD5A0201,R2321023,ELECTRICAL CIRCUIT ANALYSIS-II,20,F,0
4703,25JD5A0201,R2321024,DC MACHINES & TRANSFORMERS,20,E,3
4704,25JD5A0201,R2321025,ELECTRICAL CIRCUIT ANALYSIS-II AND SIMUL,29,S,1.5
4705,25JD5A0201,R2321026,DCMACHINES&TRANSFORMERS LAB,30,S,1.5
4706,25JD5A0201,R2321027,DATA STRUCTURES LAB,29,S,2
4707,25JD5A0202,R2321012,UNIVERSAL HUMAN VALUES-UNDERSTANDING HAR,20,D,3
4708,25JD5A0202,R2321019,ENVIRONMENTAL SCIENCE(NON CREDITS SUBJEC,27,COMPLE,0
4709,25JD5A0202,R2321021,COMPLEX VARIABLES &NUMERICAL METHODS,20,E,3
4710,25JD5A0202,R2321022,ELECTRO MAGNETIC FIELD THEORY,20,D,3
4711,25JD5A0202,R2321023,ELECTRICAL CIRCUIT ANALYSIS-II,20,F,0
4712,25JD5A0202,R2321024,DC MACHINES & TRANSFORMERS,20,D,3
4713,25JD5A0202,R2321025,ELECTRICAL CIRCUIT ANALYSIS-II AND SIMUL,29,S,1.5
4714,25JD5A0202,R2321026,DCMACHINES&TRANSFORMERS LAB,29,S,1.5
4715,25JD5A0202,R2321027,DATA STRUCTURES LAB,29,S,2
4716,25JD5A0203,R2321012,UNIVERSAL HUMAN VALUES-UNDERSTANDING HAR,20,C,3
4717,25JD5A0203,R2321019,ENVIRONMENTAL SCIENCE(NON CREDITS SUBJEC,27,COMPLE,0
4718,25JD5A0203,R2321021,COMPLEX VARIABLES &NUMERICAL METHODS,20,D,3
4719,25JD5A0203,R2321022,ELECTRO MAGNETIC FIELD THEORY,20,D,3
4720,25JD5A0203,R2321023,ELECTRICAL CIRCUIT ANALYSIS-II,20,E,3
4721,25JD5A0203,R2321024,DC MACHINES & TRANSFORMERS,20,C,3
4722,25JD5A0203,R2321025,ELECTRICAL CIRCUIT ANALYSIS-II AND SIMUL,29,S,1.5
4723,25JD5A0203,R2321026,DCMACHINES&TRANSFORMERS LAB,29,S,1.5
4724,25JD5A0203,R2321027,DATA STRUCTURES LAB,30,S,2
4725,25JD5A0204,R2321012,UNIVERSAL HUMAN VALUES-UNDERSTANDING HAR,19,C,3
4726,25JD5A0204,R2321019,ENVIRONMENTAL SCIENCE(NON CREDITS SUBJEC,26,COMPLE,0
4727,25JD5A0204,R2321021,COMPLEX VARIABLES &NUMERICAL METHODS,20,C,3
4728,25JD5A0204,R2321022,ELECTRO MAGNETIC FIELD THEORY,20,F,0
4729,25JD5A0204,R2321023,ELECTRICAL CIRCUIT ANALYSIS-II,20,F,0
4730,25JD5A0204,R2321024,DC MACHINES & TRANSFORMERS,20,D,3
4731,25JD5A0204,R2321025,ELECTRICAL CIRCUIT ANALYSIS-II AND SIMUL,30,S,1.5
4732,25JD5A0204,R2321026,DCMACHINES&TRANSFORMERS LAB,30,S,1.5
4733,25JD5A0204,R2321027,DATA STRUCTURES LAB,30,S,2
4734,25JD5A0205,R2321012,UNIVERSAL HUMAN VALUES-UNDERSTANDING HAR,20,E,3
4735,25JD5A0205,R2321019,ENVIRONMENTAL SCIENCE(NON CREDITS SUBJEC,29,COMPLE,0
4736,25JD5A0205,R2321021,COMPLEX VARIABLES &NUMERICAL METHODS,20,E,3
4737,25JD5A0205,R2321022,ELECTRO MAGNETIC FIELD THEORY,20,F,0
4738,25JD5A0205,R2321023,ELECTRICAL CIRCUIT ANALYSIS-II,20,F,0
4739,25JD5A0205,R2321024,DC MACHINES & TRANSFORMERS,20,D,3
4740,25JD5A0205,R2321025,ELECTRICAL CIRCUIT ANALYSIS-II AND SIMUL,29,S,1.5
4741,25JD5A0205,R2321026,DCMACHINES&TRANSFORMERS LAB,30,S,1.5
4742,25JD5A0205,R2321027,DATA STRUCTURES LAB,29,S,2
4743,25JD5A0206,R2321012,UNIVERSAL HUMAN VALUES-UNDERSTANDING HAR,20,C,3
4744,25JD5A0206,R2321019,ENVIRONMENTAL SCIENCE(NON CREDITS SUBJEC,29,COMPLE,0
4745,25JD5A0206,R2321021,COMPLEX VARIABLES &NUMERICAL METHODS,20,D,3
4746,25JD5A0206,R2321022,ELECTRO MAGNETIC FIELD THEORY,20,F,0
4747,25JD5A0206,R2321023,ELECTRICAL CIRCUIT ANALYSIS-II,20,F,0
4748,25JD5A0206,R2321024,DC MACHINES & TRANSFORMERS,20,C,3
4749,25JD5A0206,R2321025,ELECTRICAL CIRCUIT ANALYSIS-II AND SIMUL,29,S,1.5
4750,25JD5A0206,R2321026,DCMACHINES&TRANSFORMERS LAB,29,S,1.5
4751,25JD5A0206,R2321027,DATA STRUCTURES LAB,29,S,2
4752,25JD5A0207,R2321012,UNIVERSAL HUMAN VALUES-UNDERSTANDING HAR,21,C,3
4753,25JD5A0207,R2321019,ENVIRONMENTAL SCIENCE(NON CREDITS SUBJEC,26,COMPLE,0
4754,25JD5A0207,R2321021,COMPLEX VARIABLES &NUMERICAL METHODS,21,D,3
4755,25JD5A0207,R2321022,ELECTRO MAGNETIC FIELD THEORY,20,D,3
4756,25JD5A0207,R2321023,ELECTRICAL CIRCUIT ANALYSIS-II,21,E,3
4757,25JD5A0207,R2321024,DC MACHINES & TRANSFORMERS,20,C,3
4758,25JD5A0207,R2321025,ELECTRICAL CIRCUIT ANALYSIS-II AND SIMUL,27,S,1.5
4759,25JD5A0207,R2321026,DCMACHINES&TRANSFORMERS LAB,27,S,1.5
4760,25JD5A0207,R2321027,DATA STRUCTURES LAB,26,S,2
4761,25JD5A0208,R2321012,UNIVERSAL HUMAN VALUES-UNDERSTANDING HAR,20,B,3
4762,25JD5A0208,R2321019,ENVIRONMENTAL SCIENCE(NON CREDITS SUBJEC,30,COMPLE,0
4763,25JD5A0208,R2321021,COMPLEX VARIABLES &NUMERICAL METHODS,20,F,0
4764,25JD5A0208,R2321022,ELECTRO MAGNETIC FIELD THEORY,20,F,0
4765,25JD5A0208,R2321023,ELECTRICAL CIRCUIT ANALYSIS-II,20,F,0
4766,25JD5A0208,R2321024,DC MACHINES & TRANSFORMERS,20,D,3
4767,25JD5A0208,R2321025,ELECTRICAL CIRCUIT ANALYSIS-II AND SIMUL,29,S,1.5
4768,25JD5A0208,R2321026,DCMACHINES&TRANSFORMERS LAB,29,S,1.5
4769,25JD5A0208,R2321027,DATA STRUCTURES LAB,30,S,2
4770,25JD5A0209,R2321012,UNIVERSAL HUMAN VALUES-UNDERSTANDING HAR,20,D,3
4771,25JD5A0209,R2321019,ENVIRONMENTAL SCIENCE(NON CREDITS SUBJEC,30,COMPLE,0
4772,25JD5A0209,R2321021,COMPLEX VARIABLES &NUMERICAL METHODS,20,E,3
4773,25JD5A0209,R2321022,ELECTRO MAGNETIC FIELD THEORY,20,F,0
4774,25JD5A0209,R2321023,ELECTRICAL CIRCUIT ANALYSIS-II,20,F,0
4775,25JD5A0209,R2321024,DC MACHINES & TRANSFORMERS,20,F,0
4776,25JD5A0209,R2321025,ELECTRICAL CIRCUIT ANALYSIS-II AND SIMUL,20,A,1.5
4777,25JD5A0209,R2321026,DCMACHINES&TRANSFORMERS LAB,30,S,1.5
4778,25JD5A0209,R2321027,DATA STRUCTURES LAB,30,S,2
4779,25JD5A0210,R2321012,UNIVERSAL HUMAN VALUES-UNDERSTANDING HAR,20,D,3
4780,25JD5A0210,R2321019,ENVIRONMENTAL SCIENCE(NON CREDITS SUBJEC,26,COMPLE,0
4781,25JD5A0210,R2321021,COMPLEX VARIABLES &NUMERICAL METHODS,20,D,3
4782,25JD5A0210,R2321022,ELECTRO MAGNETIC FIELD THEORY,20,D,3
4783,25JD5A0210,R2321023,ELECTRICAL CIRCUIT ANALYSIS-II,20,E,3
4784,25JD5A0210,R2321024,DC MACHINES & TRANSFORMERS,20,C,3
4785,25JD5A0210,R2321025,ELECTRICAL CIRCUIT ANALYSIS-II AND SIMUL,30,S,1.5
4786,25JD5A0210,R2321026,DCMACHINES&TRANSFORMERS LAB,30,S,1.5
4787,25JD5A0210,R2321027,DATA STRUCTURES LAB,29,S,2
4788,25JD5A0211,R2321012,UNIVERSAL HUMAN VALUES-UNDERSTANDING HAR,22,C,3
4789,25JD5A0211,R2321019,ENVIRONMENTAL SCIENCE(NON CREDITS SUBJEC,28,COMPLE,0
4790,25JD5A0211,R2321021,COMPLEX VARIABLES &NUMERICAL METHODS,21,D,3
4791,25JD5A0211,R2321022,ELECTRO MAGNETIC FIELD THEORY,21,D,3
4792,25JD5A0211,R2321023,ELECTRICAL CIRCUIT ANALYSIS-II,23,F,0
4793,25JD5A0211,R2321024,DC MACHINES & TRANSFORMERS,20,C,3
4794,25JD5A0211,R2321025,ELECTRICAL CIRCUIT ANALYSIS-II AND SIMUL,27,S,1.5
4795,25JD5A0211,R2321026,DCMACHINES&TRANSFORMERS LAB,27,S,1.5
4796,25JD5A0211,R2321027,DATA STRUCTURES LAB,26,S,2
4797,25JD5A0212,R2321012,UNIVERSAL HUMAN VALUES-UNDERSTANDING HAR,28,A,3
4798,25JD5A0212,R2321019,ENVIRONMENTAL SCIENCE(NON CREDITS SUBJEC,26,COMPLE,0
4799,25JD5A0212,R2321021,COMPLEX VARIABLES &NUMERICAL METHODS,23,D,3
4800,25JD5A0212,R2321022,ELECTRO MAGNETIC FIELD THEORY,22,D,3
4801,25JD5A0212,R2321023,ELECTRICAL CIRCUIT ANALYSIS-II,23,E,3
4802,25JD5A0212,R2321024,DC MACHINES & TRANSFORMERS,22,C,3
4803,25JD5A0212,R2321025,ELECTRICAL CIRCUIT ANALYSIS-II AND SIMUL,27,S,1.5
4804,25JD5A0212,R2321026,DCMACHINES&TRANSFORMERS LAB,27,S,1.5
4805,25JD5A0212,R2321027,DATA STRUCTURES LAB,26,S,2
4806,25JD5A0213,R2321012,UNIVERSAL HUMAN VALUES-UNDERSTANDING HAR,20,E,3
4807,25JD5A0213,R2321019,ENVIRONMENTAL SCIENCE(NON CREDITS SUBJEC,28,COMPLE,0
4808,25JD5A0213,R2321021,COMPLEX VARIABLES &NUMERICAL METHODS,20,F,0
4809,25JD5A0213,R2321022,ELECTRO MAGNETIC FIELD THEORY,20,F,0
4810,25JD5A0213,R2321023,ELECTRICAL CIRCUIT ANALYSIS-II,20,F,0
4811,25JD5A0213,R2321024,DC MACHINES & TRANSFORMERS,20,D,3
4812,25JD5A0213,R2321025,ELECTRICAL CIRCUIT ANALYSIS-II AND SIMUL,29,S,1.5
4813,25JD5A0213,R2321026,DCMACHINES&TRANSFORMERS LAB,29,S,1.5
4814,25JD5A0213,R2321027,DATA STRUCTURES LAB,29,S,2
4815,25JD5A0214,R2321012,UNIVERSAL HUMAN VALUES-UNDERSTANDING HAR,26,B,3
4816,25JD5A0214,R2321019,ENVIRONMENTAL SCIENCE(NON CREDITS SUBJEC,26,COMPLE,0
4817,25JD5A0214,R2321021,COMPLEX VARIABLES &NUMERICAL METHODS,21,C,3
4818,25JD5A0214,R2321022,ELECTRO MAGNETIC FIELD THEORY,23,C,3
4819,25JD5A0214,R2321023,ELECTRICAL CIRCUIT ANALYSIS-II,22,C,3
4820,25JD5A0214,R2321024,DC MACHINES & TRANSFORMERS,22,C,3
4821,25JD5A0214,R2321025,ELECTRICAL CIRCUIT ANALYSIS-II AND SIMUL,27,S,1.5
4822,25JD5A0214,R2321026,DCMACHINES&TRANSFORMERS LAB,27,S,1.5
4823,25JD5A0214,R2321027,DATA STRUCTURES LAB,29,S,2
4824,25JD5A0215,R2321012,UNIVERSAL HUMAN VALUES-UNDERSTANDING HAR,28,B,3
4825,25JD5A0215,R2321019,ENVIRONMENTAL SCIENCE(NON CREDITS SUBJEC,28,COMPLE,0
4826,25JD5A0215,R2321021,COMPLEX VARIABLES &NUMERICAL METHODS,21,C,3
4827,25JD5A0215,R2321022,ELECTRO MAGNETIC FIELD THEORY,21,D,3
4828,25JD5A0215,R2321023,ELECTRICAL CIRCUIT ANALYSIS-II,21,D,3
4829,25JD5A0215,R2321024,DC MACHINES & TRANSFORMERS,21,B,3
4830,25JD5A0215,R2321025,ELECTRICAL CIRCUIT ANALYSIS-II AND SIMUL,27,S,1.5
4831,25JD5A0215,R2321026,DCMACHINES&TRANSFORMERS LAB,27,S,1.5
4832,25JD5A0215,R2321027,DATA STRUCTURES LAB,26,S,2
4833,25JD5A0216,R2321012,UNIVERSAL HUMAN VALUES-UNDERSTANDING HAR,20,E,3
4834,25JD5A0216,R2321019,ENVIRONMENTAL SCIENCE(NON CREDITS SUBJEC,28,COMPLE,0
4835,25JD5A0216,R2321021,COMPLEX VARIABLES &NUMERICAL METHODS,20,E,3
4836,25JD5A0216,R2321022,ELECTRO MAGNETIC FIELD THEORY,20,F,0
4837,25JD5A0216,R2321023,ELECTRICAL CIRCUIT ANALYSIS-II,20,F,0
4838,25JD5A0216,R2321024,DC MACHINES & TRANSFORMERS,20,E,3
4839,25JD5A0216,R2321025,ELECTRICAL CIRCUIT ANALYSIS-II AND SIMUL,30,S,1.5
4840,25JD5A0216,R2321026,DCMACHINES&TRANSFORMERS LAB,29,S,1.5
4841,25JD5A0216,R2321027,DATA STRUCTURES LAB,29,S,2
4842,25JD5A0217,R2321012,UNIVERSAL HUMAN VALUES-UNDERSTANDING HAR,21,C,3
4843,25JD5A0217,R2321019,ENVIRONMENTAL SCIENCE(NON CREDITS SUBJEC,25,COMPLE,0
4844,25JD5A0217,R2321021,COMPLEX VARIABLES &NUMERICAL METHODS,21,E,3
4845,25JD5A0217,R2321022,ELECTRO MAGNETIC FIELD THEORY,19,F,0
4846,25JD5A0217,R2321023,ELECTRICAL CIRCUIT ANALYSIS-II,21,E,3
4847,25JD5A0217,R2321024,DC MACHINES & TRANSFORMERS,20,C,3
4848,25JD5A0217,R2321025,ELECTRICAL CIRCUIT ANALYSIS-II AND SIMUL,27,S,1.5
4849,25JD5A0217,R2321026,DCMACHINES&TRANSFORMERS LAB,27,S,1.5
4850,25JD5A0217,R2321027,DATA STRUCTURES LAB,26,S,2
4851,25JD5A0218,R2321012,UNIVERSAL HUMAN VALUES-UNDERSTANDING HAR,19,C,3
4852,25JD5A0218,R2321019,ENVIRONMENTAL SCIENCE(NON CREDITS SUBJEC,25,COMPLE,0
4853,25JD5A0218,R2321021,COMPLEX VARIABLES &NUMERICAL METHODS,20,C,3
4854,25JD5A0218,R2321022,ELECTRO MAGNETIC FIELD THEORY,20,C,3
4855,25JD5A0218,R2321023,ELECTRICAL CIRCUIT ANALYSIS-II,20,E,3
4856,25JD5A0218,R2321024,DC MACHINES & TRANSFORMERS,20,B,3
4857,25JD5A0218,R2321025,ELECTRICAL CIRCUIT ANALYSIS-II AND SIMUL,30,S,1.5
4858,25JD5A0218,R2321026,DCMACHINES&TRANSFORMERS LAB,29,S,1.5
4859,25JD5A0218,R2321027,DATA STRUCTURES LAB,30,S,2
4860,25JD5A0219,R2321012,UNIVERSAL HUMAN VALUES-UNDERSTANDING HAR,22,D,3
4861,25JD5A0219,R2321019,ENVIRONMENTAL SCIENCE(NON CREDITS SUBJEC,30,COMPLE,0
4862,25JD5A0219,R2321021,COMPLEX VARIABLES &NUMERICAL METHODS,22,C,3
4863,25JD5A0219,R2321022,ELECTRO MAGNETIC FIELD THEORY,21,D,3
4864,25JD5A0219,R2321023,ELECTRICAL CIRCUIT ANALYSIS-II,20,F,0
4865,25JD5A0219,R2321024,DC MACHINES & TRANSFORMERS,22,B,3
4866,25JD5A0219,R2321025,ELECTRICAL CIRCUIT ANALYSIS-II AND SIMUL,27,S,1.5
4867,25JD5A0219,R2321026,DCMACHINES&TRANSFORMERS LAB,27,S,1.5
4868,25JD5A0219,R2321027,DATA STRUCTURES LAB,26,S,2
4869,25JD5A0220,R2321012,UNIVERSAL HUMAN VALUES-UNDERSTANDING HAR,20,B,3
4870,25JD5A0220,R2321019,ENVIRONMENTAL SCIENCE(NON CREDITS SUBJEC,25,COMPLE,0
4871,25JD5A0220,R2321021,COMPLEX VARIABLES &NUMERICAL METHODS,20,F,0
4872,25JD5A0220,R2321022,ELECTRO MAGNETIC FIELD THEORY,20,F,0
4873,25JD5A0220,R2321023,ELECTRICAL CIRCUIT ANALYSIS-II,20,E,3
4874,25JD5A0220,R2321024,DC MACHINES & TRANSFORMERS,20,C,3
4875,25JD5A0220,R2321025,ELECTRICAL CIRCUIT ANALYSIS-II AND SIMUL,29,S,1.5
4876,25JD5A0220,R2321026,DCMACHINES&TRANSFORMERS LAB,30,S,1.5
4877,25JD5A0220,R2321027,DATA STRUCTURES LAB,29,S,2
4878,25JD5A0221,R2321012,UNIVERSAL HUMAN VALUES-UNDERSTANDING HAR,20,E,3
4879,25JD5A0221,R2321019,ENVIRONMENTAL SCIENCE(NON CREDITS SUBJEC,28,COMPLE,0
4880,25JD5A0221,R2321021,COMPLEX VARIABLES &NUMERICAL METHODS,20,F,0
4881,25JD5A0221,R2321022,ELECTRO MAGNETIC FIELD THEORY,20,F,0
4882,25JD5A0221,R2321023,ELECTRICAL CIRCUIT ANALYSIS-II,20,F,0
4883,25JD5A0221,R2321024,DC MACHINES & TRANSFORMERS,20,C,3
4884,25JD5A0221,R2321025,ELECTRICAL CIRCUIT ANALYSIS-II AND SIMUL,30,S,1.5
4885,25JD5A0221,R2321026,DCMACHINES&TRANSFORMERS LAB,30,S,1.5
4886,25JD5A0221,R2321027,DATA STRUCTURES LAB,29,S,2
4887,25JD5A0301,R2321012,UNIVERSAL HUMAN VALUES-UNDERSTANDING HAR,21,ABSENT,0
4888,25JD5A0301,R2321019,ENVIRONMENTAL SCIENCE(NON CREDITS SUBJEC,26,COMPLE,0
4889,25JD5A0301,R2321031,NUMERICAL METHODS AND TRANSFORM TECHNIQU,19,F,0
4890,25JD5A0301,R2321032,THERMODYNAMICS,21,ABSENT,0
4891,25JD5A0301,R2321033,MECHANICS OF SOLIDS,22,ABSENT,0
4892,25JD5A0301,R2321034,MATERIAL SCIENCE AND METALLURGY,20,ABSENT,0
4893,25JD5A0301,R2321035,MECHANICS OF SOLID SAND MATERIALS SCIENC,24,A,1.5
4894,25JD5A0301,R2321036,COMPUTER-AIDED MACHINE DRAWING,25,B,1.5
4895,25JD5A0301,R2321037,PYTHON PROGRAMMING LAB,26,B,1
4896,25JD5A0301,R2321038,EMBEDDED SYSTEMS AND IOT,28,S,2
4897,25JD5A0302,R2321012,UNIVERSAL HUMAN VALUES-UNDERSTANDING HAR,21,D,3
4898,25JD5A0302,R2321019,ENVIRONMENTAL SCIENCE(NON CREDITS SUBJEC,25,COMPLE,0
4899,25JD5A0302,R2321031,NUMERICAL METHODS AND TRANSFORM TECHNIQU,20,D,3
4900,25JD5A0302,R2321032,THERMODYNAMICS,20,D,2
4901,25JD5A0302,R2321033,MECHANICS OF SOLIDS,21,D,3
4902,25JD5A0302,R2321034,MATERIAL SCIENCE AND METALLURGY,20,E,3
4903,25JD5A0302,R2321035,MECHANICS OF SOLID SAND MATERIALS SCIENC,28,S,1.5
4904,25JD5A0302,R2321036,COMPUTER-AIDED MACHINE DRAWING,24,A,1.5
4905,25JD5A0302,R2321037,PYTHON PROGRAMMING LAB,28,A,1
4906,25JD5A0302,R2321038,EMBEDDED SYSTEMS AND IOT,29,S,2
4907,25JD5A0303,R2321012,UNIVERSAL HUMAN VALUES-UNDERSTANDING HAR,21,C,3
4908,25JD5A0303,R2321019,ENVIRONMENTAL SCIENCE(NON CREDITS SUBJEC,29,COMPLE,0
4909,25JD5A0303,R2321031,NUMERICAL METHODS AND TRANSFORM TECHNIQU,22,D,3
4910,25JD5A0303,R2321032,THERMODYNAMICS,19,E,2
4911,25JD5A0303,R2321033,MECHANICS OF SOLIDS,19,D,3
4912,25JD5A0303,R2321034,MATERIAL SCIENCE AND METALLURGY,19,F,0
4913,25JD5A0303,R2321035,MECHANICS OF SOLID SAND MATERIALS SCIENC,24,A,1.5
4914,25JD5A0303,R2321036,COMPUTER-AIDED MACHINE DRAWING,21,B,1.5
4915,25JD5A0303,R2321037,PYTHON PROGRAMMING LAB,29,B,1
4916,25JD5A0303,R2321038,EMBEDDED SYSTEMS AND IOT,28,S,2
4917,25JD5A0304,R2321012,UNIVERSAL HUMAN VALUES-UNDERSTANDING HAR,21,C,3
4918,25JD5A0304,R2321019,ENVIRONMENTAL SCIENCE(NON CREDITS SUBJEC,27,COMPLE,0
4919,25JD5A0304,R2321031,NUMERICAL METHODS AND TRANSFORM TECHNIQU,19,D,3
4920,25JD5A0304,R2321032,THERMODYNAMICS,21,D,2
4921,25JD5A0304,R2321033,MECHANICS OF SOLIDS,21,F,0
4922,25JD5A0304,R2321034,MATERIAL SCIENCE AND METALLURGY,20,E,3
4923,25JD5A0304,R2321035,MECHANICS OF SOLID SAND MATERIALS SCIENC,25,S,1.5
4924,25JD5A0304,R2321036,COMPUTER-AIDED MACHINE DRAWING,25,B,1.5
4925,25JD5A0304,R2321037,PYTHON PROGRAMMING LAB,28,B,1
4926,25JD5A0304,R2321038,EMBEDDED SYSTEMS AND IOT,27,S,2
4927,25JD5A0305,R2321012,UNIVERSAL HUMAN VALUES-UNDERSTANDING HAR,21,F,0
4928,25JD5A0305,R2321019,ENVIRONMENTAL SCIENCE(NON CREDITS SUBJEC,25,COMPLE,0
4929,25JD5A0305,R2321031,NUMERICAL METHODS AND TRANSFORM TECHNIQU,21,F,0
4930,25JD5A0305,R2321032,THERMODYNAMICS,21,F,0
4931,25JD5A0305,R2321033,MECHANICS OF SOLIDS,21,F,0
4932,25JD5A0305,R2321034,MATERIAL SCIENCE AND METALLURGY,21,E,3
4933,25JD5A0305,R2321035,MECHANICS OF SOLID SAND MATERIALS SCIENC,26,S,1.5
4934,25JD5A0305,R2321036,COMPUTER-AIDED MACHINE DRAWING,29,A,1.5
4935,25JD5A0305,R2321037,PYTHON PROGRAMMING LAB,28,C,1
4936,25JD5A0305,R2321038,EMBEDDED SYSTEMS AND IOT,29,S,2
4937,25JD5A0306,R2321012,UNIVERSAL HUMAN VALUES-UNDERSTANDING HAR,21,D,3
4938,25JD5A0306,R2321019,ENVIRONMENTAL SCIENCE(NON CREDITS SUBJEC,25,COMPLE,0
4939,25JD5A0306,R2321031,NUMERICAL METHODS AND TRANSFORM TECHNIQU,16,E,3
4940,25JD5A0306,R2321032,THERMODYNAMICS,20,F,0
4941,25JD5A0306,R2321033,MECHANICS OF SOLIDS,20,F,0
4942,25JD5A0306,R2321034,MATERIAL SCIENCE AND METALLURGY,18,F,0
4943,25JD5A0306,R2321035,MECHANICS OF SOLID SAND MATERIALS SCIENC,24,A,1.5
4944,25JD5A0306,R2321036,COMPUTER-AIDED MACHINE DRAWING,28,A,1.5
4945,25JD5A0306,R2321037,PYTHON PROGRAMMING LAB,27,B,1
4946,25JD5A0306,R2321038,EMBEDDED SYSTEMS AND IOT,28,S,2
4947,25JD5A0307,R2321012,UNIVERSAL HUMAN VALUES-UNDERSTANDING HAR,18,ABSENT,0
4948,25JD5A0307,R2321019,ENVIRONMENTAL SCIENCE(NON CREDITS SUBJEC,25,COMPLE,0
4949,25JD5A0307,R2321031,NUMERICAL METHODS AND TRANSFORM TECHNIQU,17,ABSENT,0
4950,25JD5A0307,R2321032,THERMODYNAMICS,14,ABSENT,0
4951,25JD5A0307,R2321033,MECHANICS OF SOLIDS,14,ABSENT,0
4952,25JD5A0307,R2321034,MATERIAL SCIENCE AND METALLURGY,16,ABSENT,0
4953,25JD5A0307,R2321035,MECHANICS OF SOLID SAND MATERIALS SCIENC,5,ABSENT,0
4954,25JD5A0307,R2321036,COMPUTER-AIDED MACHINE DRAWING,5,ABSENT,0
4955,25JD5A0307,R2321037,PYTHON PROGRAMMING LAB,5,ABSENT,0
4956,25JD5A0307,R2321038,EMBEDDED SYSTEMS AND IOT,26,ABSENT,0
4957,25JD5A0308,R2321012,UNIVERSAL HUMAN VALUES-UNDERSTANDING HAR,20,E,3
4958,25JD5A0308,R2321019,ENVIRONMENTAL SCIENCE(NON CREDITS SUBJEC,26,COMPLE,0
4959,25JD5A0308,R2321031,NUMERICAL METHODS AND TRANSFORM TECHNIQU,18,F,0
4960,25JD5A0308,R2321032,THERMODYNAMICS,19,ABSENT,0
4961,25JD5A0308,R2321033,MECHANICS OF SOLIDS,20,F,0
4962,25JD5A0308,R2321034,MATERIAL SCIENCE AND METALLURGY,21,ABSENT,0
4963,25JD5A0308,R2321035,MECHANICS OF SOLID SAND MATERIALS SCIENC,26,A,1.5
4964,25JD5A0308,R2321036,COMPUTER-AIDED MACHINE DRAWING,27,S,1.5
4965,25JD5A0308,R2321037,PYTHON PROGRAMMING LAB,28,B,1
4966,25JD5A0308,R2321038,EMBEDDED SYSTEMS AND IOT,5,B,2
4967,25JD5A0309,R2321012,UNIVERSAL HUMAN VALUES-UNDERSTANDING HAR,21,C,3
4968,25JD5A0309,R2321019,ENVIRONMENTAL SCIENCE(NON CREDITS SUBJEC,27,COMPLE,0
4969,25JD5A0309,R2321031,NUMERICAL METHODS AND TRANSFORM TECHNIQU,20,D,3
4970,25JD5A0309,R2321032,THERMODYNAMICS,19,E,2
4971,25JD5A0309,R2321033,MECHANICS OF SOLIDS,18,C,3
4972,25JD5A0309,R2321034,MATERIAL SCIENCE AND METALLURGY,22,C,3
4973,25JD5A0309,R2321035,MECHANICS OF SOLID SAND MATERIALS SCIENC,24,A,1.5
4974,25JD5A0309,R2321036,COMPUTER-AIDED MACHINE DRAWING,29,S,1.5
4975,25JD5A0309,R2321037,PYTHON PROGRAMMING LAB,27,A,1
4976,25JD5A0309,R2321038,EMBEDDED SYSTEMS AND IOT,24,A,2
